,player,position,player_id,games,carries,ru_yards,xRush_yards,ru_TD,ru_xTD,fantasy_points,team_carries,team_ru_xTD,carry_share,ru_xTD_share,targets,receptions,cp,re_yards,air_yards,modeled_yards,xRec_yards,re_TD,re_xTD,team_targets,team_air_yards,team_re_xTD,target_share,air_yard_share,re_xTD_share,team_target_index,adj_target_share,adj_air_yard_share,adj_re_xTD_share,aDOT,RACR,WOPR,new_WOPR_0,new_WOPR_0.5,new_WOPR_1,BPI,xRec,opps,wOpps,xTD,OPPO,OPPO_0ppr,carries_share,targets_share,team_opps,opps_share,team_wOpps,wOpps_share,team_xTD,xTD_share,team_OPPO,OPPO_share,team_OPPO_0ppr,OPPO_0ppr_share,total_yards,TD,FP,FP_0ppr,PAO,PAO_0ppr,team,opp_share,wOpp_share,FP_pg,OPPO_pg,OPPO_0ppr_pg,PAO_pg,yards,xYards
0,Amon-Ra St. Brown,WR,00-0036963,1,0,0,0.0,0,0.0,0.0,29,0.41418601299514424,0.0,0.0,9,6,0.71162766,71,60.0,101.58596301078796,66.55707537119567,1,0.2204142608679831,32,217.0,0.49273049575276673,0.28125,0.2764976958525346,0.44733228969570116,0.927536231884058,0.2608695652173913,0.25646163093568425,0.41491690638441847,6.666666666666667,1.1833333333333333,0.6154233870967742,0.2950963861777834,0.28563391685598544,0.2791789287861663,0.7171809358167507,6.404648959636688,9,18,0.2204142608679831,14.382842061964155,7.978193102327466,0.0,0.28125,61,0.14754098360655737,93,0.1935483870967742,0.906916508747911,0.2430369926469715,63.93722949919956,0.22495253821006142,41.580575689652136,0.19187307943677515,71,1,19.1,13.1,4.717157938035847,5.121806897672534,DET,0.14754098360655737,0.1935483870967742,19.1,14.382842061964155,7.978193102327466,4.717157938035847,71,66.55707537119567
1,Blake Bell,TE,00-0032062,1,0,0,0.0,0,0.0,0.0,17,0.1406654267210079,0.0,0.0,3,2,0.62062997,12,13.0,22.001543778344058,14.430925027021605,1,0.6223845251370221,37,343.0,2.2740215462399647,0.08108108108108109,0.037900874635568516,0.2736933280892253,1.0724637681159421,0.08695652173913045,0.04064731482655175,0.2935261779507634,4.333333333333333,0.9230769230769231,0.1481522338665196,0.12652386806412994,0.1165284036315651,0.10989251220802325,1.6154238121788063,1.861889898777008,3,6,0.6223845251370221,7.039289552301302,5.177399653524294,0.0,0.08108108108108109,54,0.05555555555555555,91,0.06593406593406594,2.414686972960973,0.25774956841458946,72.17512519990707,0.09753068710035802,49.00493981277253,0.10565056652053818,12,1,9.2,7.2,2.1607104476986976,2.0226003464757065,KC,0.05555555555555555,0.06593406593406594,9.2,7.039289552301302,5.177399653524294,2.1607104476986976,12,14.430925027021605
2,Brock Wright,TE,00-0036754,1,0,0,0.0,0,0.0,0.0,29,0.41418601299514424,0.0,0.0,2,2,0.81851363,17,6.0,16.81641721725464,13.719332902420263,0,0.007284533232450485,32,217.0,0.49273049575276673,0.0625,0.027649769585253458,0.014784011331227984,0.927536231884058,0.057971014492753624,0.025646163093568423,0.01371270616229842,3.0,2.8333333333333335,0.11310483870967741,0.042874904551978094,0.04783292083951928,0.0513670234371316,0.2784607425544943,1.6370272636413574,2,4,0.007284533232450485,3.0526677532780866,1.4156404896367292,0.0,0.0625,61,0.03278688524590164,93,0.043010752688172046,0.906916508747911,0.008032198291888537,63.93722949919956,0.04774476118512929,41.580575689652136,0.03404571644709165,17,0,3.7,1.7,0.6473322467219136,0.2843595103632708,DET,0.03278688524590164,0.043010752688172046,3.7,3.0526677532780866,1.4156404896367292,0.6473322467219136,17,13.719332902420263
3,Clyde Edwards-Helaire,RB,00-0036360,1,6,22,27.66953945159912,0,0.005328387639133125,2.2,17,0.1406654267210079,0.35294117647058826,0.03787986688229588,1,1,0.72417307,7,0.0,7.223185062408447,5.230836094601045,0,0.0032863393425941467,37,343.0,2.2740215462399647,0.02702702702702703,0.0,0.0014451663169278335,1.0724637681159421,0.028985507246376815,0.0,0.001549888513806662,0.0,inf,0.04054054054054054,0.018225704198395216,0.02189566053454978,0.024533812708613323,0.01971803605556488,0.7241730690002441,7,8,0.008614726981727272,4.065898985510624,3.34172591651038,0.35294117647058826,0.02702702702702703,54,0.12962962962962962,91,0.08791208791208792,2.414686972960973,0.0035676371629916053,72.17512519990707,0.056333798857280806,49.00493981277253,0.06819161352463085,29,0,3.9,2.9,-0.1658989855106241,-0.44172591651037996,KC,0.12962962962962962,0.08791208791208792,3.9,4.065898985510624,3.34172591651038,-0.1658989855106241,29,32.900375546200166
4,David Montgomery,RB,00-0035685,1,21,74,91.87095999717712,1,0.2938485942437201,13.4,29,0.41418601299514424,0.7241379310344828,0.7094604477799329,0,0,0.0,0,0.0,0.0,0.0,0,0.0,32,0.0,0.49273049575276673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,0.2938485942437201,10.950187565180034,10.950187565180034,0.7241379310344828,0.0,61,0.3442622950819672,93,0.22580645161290322,0.906916508747911,0.3240084301138233,63.93722949919956,0.17126465520870154,41.580575689652136,0.26334862814093096,74,1,13.4,13.4,2.4498124348199664,2.4498124348199664,DET,0.3442622950819672,0.22580645161290322,13.4,10.950187565180034,10.950187565180034,2.4498124348199664,74,91.87095999717712
5,Isiah Pacheco,RB,00-0037197,1,8,23,34.67812132835388,0,0.11908517524357987,2.3000000000000003,17,0.1406654267210079,0.47058823529411764,0.8465845376474083,4,4,0.8059126,31,-15.0,24.902597427368164,19.858923469062916,0,0.030456125270575285,37,343.0,2.2740215462399647,0.10810810810810811,-0.043731778425655975,0.01339306803004294,1.0724637681159421,0.11594202898550726,-0.04690074787679047,0.014363580206133009,-3.75,-2.066666666666667,0.13154991726420298,0.06740554555375579,0.08469503243393602,0.09723890405749043,-0.27507474066556564,3.2236504554748535,12,16,0.14954130051415515,9.574602738301463,6.350952282826611,0.47058823529411764,0.10810810810810811,54,0.2222222222222222,91,0.17582417582417584,2.414686972960973,0.06192989078446985,72.17512519990707,0.1326579304404697,49.00493981277253,0.12959820595823515,54,0,9.4,5.4,-0.17460273830146278,-0.950952282826611,KC,0.2222222222222222,0.17582417582417584,9.4,9.574602738301463,6.350952282826611,-0.17460273830146278,54,54.5370447974168
6,Jahmyr Gibbs,RB,00-0039139,1,7,42,31.389299869537354,0,0.12003712283484258,4.2,29,0.41418601299514424,0.2413793103448276,0.2898145255239458,2,2,0.877866,18,-6.0,10.564618587493896,9.274909744751653,0,0.03151703206822276,32,217.0,0.49273049575276673,0.0625,-0.027649769585253458,0.06396403782573425,0.927536231884058,0.057971014492753624,-0.025646163093568423,0.0593289626209709,-3.0,-3.0,0.07439516129032259,0.0451787915799591,0.05066726670426013,0.054789281164686815,-0.16205604665247458,1.7557320594787598,9,11,0.15155415490306534,6.7314779503260525,4.975745890847293,0.2413793103448276,0.0625,61,0.14754098360655737,93,0.11827956989247312,0.906916508747911,0.16710926909060353,63.93722949919956,0.1052826030006559,41.580575689652136,0.1196651515357824,60,0,8.0,6.0,1.2685220496739475,1.0242541091527073,DET,0.14754098360655737,0.11827956989247312,8.0,6.7314779503260525,4.975745890847293,1.2685220496739475,60,40.66420961428901
7,Jared Goff,QB,00-0033106,1,1,2,3.126258611679077,0,0.00030029591658153887,0.2,29,0.41418601299514424,0.034482758620689655,0.0007250266961213377,0,0,0.0,0,0.0,0.0,0.0,0,0.0,32,0.0,0.49273049575276673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.00030029591658153887,0.314427636667397,0.314427636667397,0.034482758620689655,0.0,61,0.01639344262295082,93,0.010752688172043012,0.906916508747911,0.0003311174884181207,63.93722949919956,0.004917755103407059,41.580575689652136,0.007561887526863808,2,0,0.2,0.2,-0.11442763666739697,-0.11442763666739697,DET,0.01639344262295082,0.010752688172043012,0.2,0.314427636667397,0.314427636667397,-0.11442763666739697,2,3.126258611679077
8,Jerick McKinnon,RB,00-0031376,1,0,0,0.0,0,0.0,0.0,17,0.1406654267210079,0.0,0.0,2,1,0.66112125,10,5.0,14.046875,9.52422578472408,0,0.03947198484092951,37,343.0,2.2740215462399647,0.05405405405405406,0.014577259475218658,0.017357788410666295,1.0724637681159421,0.05797101449275363,0.015633582625596824,0.018615599165062405,2.5,2.0,0.09128516271373414,0.042417589359289055,0.04773259445451996,0.05155486737874441,0.33225524023707426,1.3222424983978271,2,4,0.03947198484092951,2.5114969859158123,1.1892544875179851,0.0,0.05405405405405406,54,0.037037037037037035,91,0.04395604395604396,2.414686972960973,0.01634662599456011,72.17512519990707,0.03479726538692649,49.00493981277253,0.024268053222014585,10,0,2.0,1.0,-0.5114969859158123,-0.18925448751798513,KC,0.037037037037037035,0.04395604395604396,2.0,2.5114969859158123,1.1892544875179851,-0.5114969859158123,10,9.52422578472408
9,Josh Reynolds,WR,00-0033943,1,0,0,0.0,0,0.0,0.0,29,0.41418601299514424,0.0,0.0,7,4,0.64562184,80,70.0,105.95028805732727,60.52070272685104,0,0.07548651425167918,32,217.0,0.49273049575276673,0.21875,0.3225806451612903,0.15320041057405023,0.927536231884058,0.2028985507246377,0.2992052360916316,0.14209893154694514,10.0,1.1428571428571428,0.5539314516129032,0.20420535108518975,0.20163554794197736,0.19945486383799438,0.9200598693585822,4.519352853298187,7,14,0.07548651425167918,11.024342211493366,6.504989358195179,0.0,0.21875,61,0.11475409836065574,93,0.15053763440860216,0.906916508747911,0.08323424871369457,63.93722949919956,0.17242445908031379,41.580575689652136,0.15644298450187236,80,0,12.0,8.0,0.9756577885066342,1.4950106418048206,DET,0.11475409836065574,0.15053763440860216,12.0,11.024342211493366,6.504989358195179,0.9756577885066342,80,60.52070272685104
10,Justin Watson,WR,00-0034386,1,0,0,0.0,0,0.0,0.0,17,0.1406654267210079,0.0,0.0,4,2,0.35610995,45,102.0,121.89965581893921,43.32243578130394,0,0.21757725020870566,37,343.0,2.2740215462399647,0.10810810810810811,0.29737609329446063,0.0956795024956839,1.0724637681159421,0.11594202898550726,0.3189250855621752,0.10261279977797984,25.5,0.4411764705882353,0.37032542746828456,0.14472141589547902,0.1320333966401779,0.1224618437436707,2.507526589598773,1.424439787864685,4,8,0.21757725020870566,7.062146867247313,5.637707079382628,0.0,0.10810810810810811,54,0.07407407407407407,91,0.08791208791208792,2.414686972960973,0.09010577878005649,72.17512519990707,0.09784737951873211,49.00493981277253,0.11504364867954046,45,0,6.5,4.5,-0.5621468672473133,-1.1377070793826283,KC,0.07407407407407407,0.08791208791208792,6.5,7.062146867247313,5.637707079382628,-0.5621468672473133,45,43.32243578130394
11,Justyn Ross,WR,00-0037216,1,0,0,0.0,0,0.0,0.0,17,0.1406654267210079,0.0,0.0,1,1,0.77407986,6,6.0,10.378427982330322,8.033732071868513,0,0.008513400331139565,37,343.0,2.2740215462399647,0.02702702702702703,0.01749271137026239,0.003743764145601984,1.0724637681159421,0.028985507246376815,0.01876029915071619,0.0040150514025296645,6.0,1.0,0.05278543849972422,0.021723587986784632,0.023986730729938996,0.02558004422128873,0.5642946877011231,0.7740798592567444,1,2,0.008513400331139565,1.6285334684304331,0.8544536091736887,0.0,0.02702702702702703,54,0.018518518518518517,91,0.02197802197802198,2.414686972960973,0.0035256745186727613,72.17512519990707,0.022563638981155935,49.00493981277253,0.017436070984643594,6,0,1.6,0.6,-0.02853346843043303,-0.25445360917368876,KC,0.018518518518518517,0.02197802197802198,1.6,1.6285334684304331,0.8544536091736887,-0.02853346843043303,6,8.033732071868513
12,Kadarius Toney,WR,00-0036913,1,1,-1,3.40514874458313,0,0.015584542301886772,-0.1,17,0.1406654267210079,0.058823529411764705,0.11079156168769702,5,1,0.70885706,1,41.0,61.209065675735474,39.7163137529367,0,0.5612234598957002,37,343.0,2.2740215462399647,0.13513513513513514,0.119533527696793,0.24679777587141535,1.0724637681159421,0.1449275362318841,0.12819537752989396,0.26468167267369186,8.2,0.024390243902439025,0.2863761720904578,0.16945043562871542,0.16298148423420025,0.1586287462568214,1.3748610090176974,3.544285297393799,6,11,0.576808002197587,11.317279560331304,7.772994262937505,0.058823529411764705,0.13513513513513514,54,0.1111111111111111,91,0.12087912087912088,2.414686972960973,0.23887485568793418,72.17512519990707,0.1568030471576636,49.00493981277253,0.15861654544694637,0,0,1.0,0.0,-10.317279560331304,-7.772994262937505,KC,0.1111111111111111,0.12087912087912088,1.0,11.317279560331304,7.772994262937505,-10.317279560331304,0,43.12146249751983
13,Kalif Raymond,WR,00-0032464,1,0,0,0.0,0,0.0,0.0,29,0.41418601299514424,0.0,0.0,1,1,0.67194843,20,17.0,20.7750563621521,13.959766566421877,0,0.005575151648372412,32,217.0,0.49273049575276673,0.03125,0.07834101382488479,0.011314809406823906,0.927536231884058,0.028985507246376812,0.07266412876511052,0.01049489568169174,17.0,1.1764705882352942,0.10171370967741936,0.03163728599631648,0.02989644996083095,0.028513778719363957,1.4875580527473773,0.6719484329223633,1,2,0.005575151648372412,2.1013759994547856,1.4294275665324223,0.0,0.03125,61,0.01639344262295082,93,0.021505376344086023,0.906916508747911,0.0061473703418073915,63.93722949919956,0.032866234835544336,41.580575689652136,0.034377291387241514,20,0,3.0,2.0,0.8986240005452144,0.5705724334675777,DET,0.01639344262295082,0.021505376344086023,3.0,2.1013759994547856,1.4294275665324223,0.8986240005452144,20,13.959766566421877
14,Marquez Valdes-Scantling,WR,00-0034272,1,0,0,0.0,0,0.0,0.0,17,0.1406654267210079,0.0,0.0,2,2,0.509163,48,46.0,58.62947916984558,26.612955025735147,0,0.03418702073395252,37,343.0,2.2740215462399647,0.05405405405405406,0.13411078717201166,0.015033727710487119,1.0724637681159421,0.05797101449275363,0.1438289601554908,0.016123128269218072,23.0,1.0434782608695652,0.17495863210148926,0.061936571769247724,0.05886307485255584,0.056383585972438845,2.069882490773286,1.0183260440826416,2,4,0.03418702073395252,3.8847436710598715,2.86641762697723,0.0,0.05405405405405406,54,0.037037037037037035,91,0.04395604395604396,2.414686972960973,0.014157951368757008,72.17512519990707,0.053823857739077025,49.00493981277253,0.058492422150269306,48,0,6.8,4.8,2.9152563289401283,1.93358237302277,KC,0.037037037037037035,0.04395604395604396,6.8,3.8847436710598715,2.86641762697723,2.9152563289401283,48,26.612955025735147
15,Marvin Jones,WR,00-0029293,1,0,0,0.0,0,0.0,0.0,29,0.41418601299514424,0.0,0.0,6,2,0.63343865,8,50.0,78.16645455360413,43.17847856659695,0,0.11438212357461452,32,217.0,0.49273049575276673,0.1875,0.2304147465437788,0.23213932273436366,0.927536231884058,0.17391304347826086,0.21371802577973686,0.2153176326811489,8.333333333333334,0.16,0.44254032258064513,0.18953419759148007,0.18425824145519876,0.18047379347466644,0.8271797426222336,3.800631880760193,6,12,0.11438212357461452,8.804772478867577,5.004140598107383,0.0,0.1875,61,0.09836065573770492,93,0.12903225806451613,0.906916508747911,0.1261219996232404,63.93722949919956,0.13770963408694156,41.580575689652136,0.12034803547351385,8,0,2.8,0.8,-6.004772478867577,-4.204140598107383,DET,0.09836065573770492,0.12903225806451613,2.8,8.804772478867577,5.004140598107383,-6.004772478867577,8,43.17847856659695
16,Noah Gray,TE,00-0036637,1,0,0,0.0,0,0.0,0.0,17,0.1406654267210079,0.0,0.0,5,3,0.63300645,31,36.0,60.01728296279907,30.891791686704806,0,0.034950448549352586,37,343.0,2.2740215462399647,0.13513513513513514,0.10495626822157435,0.015369444764998925,1.0724637681159421,0.1449275362318841,0.11256179490429713,0.016483172646520588,7.2,0.8611111111111112,0.2761720904578048,0.11074284767787974,0.12103537346012522,0.128219582948537,0.6577976811163659,3.1650322675704956,5,10,0.034950448549352586,6.463914127537092,3.2988818599665963,0.0,0.13513513513513514,54,0.09259259259259259,91,0.10989010989010989,2.414686972960973,0.014474111526967462,72.17512519990707,0.08955875185022075,49.00493981277253,0.06731733316213122,31,0,6.1,3.1,-0.3639141275370923,-0.19888185996659624,KC,0.09259259259259259,0.10989010989010989,6.1,6.463914127537092,3.2988818599665963,-0.3639141275370923,31,30.891791686704806
17,Rashee Rice,WR,00-0039067,1,1,-3,5.46016788482666,0,0.00030029591658153887,-0.30000000000000004,17,0.1406654267210079,0.058823529411764705,0.0021348239121837514,5,3,0.6295156,29,38.0,52.85891982866451,29.65802401354179,1,0.6417137938551605,37,343.0,2.2740215462399647,0.13513513513513514,0.11078717201166181,0.28219336572083825,1.0724637681159421,0.1449275362318841,0.11881522795453586,0.30264216033829033,7.6,0.7631578947368421,0.280253723110866,0.17658525606588496,0.16833748375763577,0.16280879879355892,1.4201279811976213,3.147577941417694,6,11,0.642014089771742,10.511481669884992,7.363903728467298,0.058823529411764705,0.13513513513513514,54,0.1111111111111111,91,0.12087912087912088,2.414686972960973,0.26587880622244053,72.17512519990707,0.14563856509802806,49.00493981277253,0.1502686006064227,26,1,11.6,8.6,1.0885183301150079,1.236096271532702,KC,0.1111111111111111,0.12087912087912088,11.6,10.511481669884992,7.363903728467298,1.0885183301150079,26,35.11819189836845
18,Richie James,WR,00-0034286,1,0,0,0.0,0,0.0,0.0,17,0.1406654267210079,0.0,0.0,2,1,0.5385293,6,43.0,51.83259177207947,19.656641110258093,0,0.038765836507081985,37,343.0,2.2740215462399647,0.05405405405405406,0.12536443148688048,0.01704725998360934,1.0724637681159421,0.05797101449275363,0.1344488105801327,0.018282568678073784,21.5,0.13953488372093023,0.1688361831218974,0.06095648816178225,0.05837156999088672,0.05626751283848721,1.9553153666641032,1.0770585536956787,2,4,0.038765836507081985,3.27531768376398,2.198259130068301,0.0,0.05405405405405406,54,0.037037037037037035,91,0.04395604395604396,2.414686972960973,0.01605418712287414,72.17512519990707,0.045380145509857694,49.00493981277253,0.04485790898768439,6,0,1.6,0.6,-1.6753176837639798,-1.5982591300683011,KC,0.037037037037037035,0.04395604395604396,1.6,3.27531768376398,2.198259130068301,-1.6753176837639798,6,19.656641110258093
19,Sam LaPorta,TE,00-0039065,1,0,0,0.0,0,0.0,0.0,29,0.41418601299514424,0.0,0.0,5,5,0.7134625,39,20.0,38.83580923080444,27.793982015015644,0,0.03807088010944426,32,217.0,0.49273049575276673,0.15625,0.09216589861751152,0.07726511843209877,0.927536231884058,0.14492753623188406,0.08548721031189475,0.07166619680658437,4.0,1.95,0.29889112903225806,0.11900931490135115,0.12761188812628607,0.13375856246404852,0.38782791327419025,3.5673123598098755,5,10,0.03807088010944426,6.575135841968105,3.00782348215823,0.0,0.15625,61,0.08196721311475409,93,0.10752688172043011,0.906916508747911,0.04197837368955266,63.93722949919956,0.10283735928924509,41.580575689652136,0.07233722554992825,39,0,8.9,3.9,2.324864158031895,0.89217651784177,DET,0.08196721311475409,0.10752688172043011,8.9,6.575135841968105,3.00782348215823,2.324864158031895,39,27.793982015015644
20,Skyy Moore,WR,00-0038090,1,1,4,4.936432361602783,0,0.00036702561982659976,0.4,17,0.1406654267210079,0.058823529411764705,0.0026092098704150572,3,0,0.62914324,0,28.0,40.01077961921692,22.08196616134262,0,0.04149136156775057,37,343.0,2.2740215462399647,0.08108108108108109,0.08163265306122448,0.018245808460502697,1.0724637681159421,0.08695652173913045,0.08754806270334221,0.01956796849387246,9.333333333333334,0.0,0.17876447876447876,0.0717744577545985,0.0760029633958507,0.07889355698826796,0.8813160564688345,1.8874297142028809,4,7,0.04185838718757717,4.8404198896228845,2.9529901754200036,0.058823529411764705,0.08108108108108109,54,0.07407407407407407,91,0.07692307692307693,2.414686972960973,0.017334912415686316,72.17512519990707,0.0670649323602298,49.00493981277253,0.06025903075694307,4,0,0.4,0.4,-4.440419889622884,-2.5529901754200037,KC,0.07407407407407407,0.07692307692307693,0.4,4.8404198896228845,2.9529901754200036,-4.440419889622884,4,27.018398522945404
